"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"j","CaseDefendantParty","j:CaseDefendantParty",1,0,"defendant","","","An entity being charged or sued in a court of law.","nc","EntityType","nc:EntityType",,,
"j","CaseDefendantQuantityText","j:CaseDefendantQuantityText",1,0,,,,"A number of defendants being tried at once for a case.","nc","TextType","nc:TextType",,,
"j","CaseDefendantSelfRepresentationIndicator","j:CaseDefendantSelfRepresentationIndicator",1,0,,,,"True if a defendant waived the right to have a defense attorney and is representing him or her self; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","CaseDefenseAttorney","j:CaseDefenseAttorney",1,0,,,,"An attorney who defends a case.","j","CaseOfficialType","j:CaseOfficialType",,,
"nc","CaseDisposition","nc:CaseDisposition",1,0,,,,"An outcome or processing of a case.","nc","CaseDispositionType","nc:CaseDispositionType","nc","ActivityDisposition","nc:ActivityDisposition"
"nc","CaseDispositionDecision","nc:CaseDispositionDecision",1,0,,,,"A case disposition occurring as a result of some decision.","nc","CaseDispositionDecisionType","nc:CaseDispositionDecisionType",,,
"nc","CaseDispositionDecisionCategoryText","nc:CaseDispositionDecisionCategoryText",1,0,,,,"A kind of decision made in a case disposition.","nc","TextType","nc:TextType",,,
"nc","CaseDispositionDecisionText","nc:CaseDispositionDecisionText",1,0,,,,"The literal language of a decision.","nc","TextType","nc:TextType",,,
"nc","CaseDispositionFinalDate","nc:CaseDispositionFinalDate",1,0,,,,"A date that all charges in a case were disposed.","nc","DateType","nc:DateType",,,
"nc","CaseDocketID","nc:CaseDocketID",1,0,,,,"An identifier used to reference a case docket.","niem-xsd","string","niem-xsd:string",,,
"j","CaseDomesticViolenceIndicator","j:CaseDomesticViolenceIndicator",1,0,,,,"True if the case involves domestic violence; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","CaseDrivingImpairedIndicator","j:CaseDrivingImpairedIndicator",1,0,,,,"True if the case involves a person who was driving with the presence of illegal or unprescribed prescription drugs in his or her system; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","CaseDrivingIntoxicatedIndicator","j:CaseDrivingIntoxicatedIndicator",1,0,,,,"True if a case involves a person who was driving with blood alcohol level that is higher than the law allows; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","CaseExhibit","j:CaseExhibit",1,0,,,,"An item admitted in court as evidence.","j","ExhibitType","j:ExhibitType",,,
"nc","CaseFiling","nc:CaseFiling",1,0,"motion, response",,,"A document or other piece of information filed by someone or something involved in a case.","nc","DocumentType","nc:DocumentType",,,
"nc","CaseGeneralCategoryText","nc:CaseGeneralCategoryText",1,0,,"criminal, civil, juvenile, family",,"A broadly defined kind of case.","nc","TextType","nc:TextType",,,
"j","CaseHearing","j:CaseHearing",1,0,,,,"An appearance before a judicial official conducted in person, by telephone, or by video. ","j","CourtEventType","j:CourtEventType",,,
"j","CaseInformationAdmissibleIndicator","j:CaseInformationAdmissibleIndicator",1,0,,,,"True if new trial information may be entered from an appellate ruling/decision; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","CaseInformationAdmissibleText","j:CaseInformationAdmissibleText",1,0,,,,"A piece of new trial information that may be admissible in court.","nc","TextType","nc:TextType",,,
"j","CaseInformationInadmissibleText","j:CaseInformationInadmissibleText",1,0,,,,"A piece of new trial information that is not admissible in court.","nc","TextType","nc:TextType",,,
"j","CaseInitiatingAttorney","j:CaseInitiatingAttorney",1,0,,,,"The attorney in a court case representing the party that filed a petition for a court order or writ requiring the respondent to take some action, halt an activity or obey a courts direction. Representative of the party seeking action from the court.  In such matters the moving party (the one filing the petition) is often called the &quot;petitioner.&quot; The attorney representing a person requesting for filing a Request or Petition for Protection filed by a petitioner.","j","CaseOfficialType","j:CaseOfficialType",,,
"j","CaseInitiatingParty","j:CaseInitiatingParty",1,0,,,,"An entity that brings charges or a suit against another in a court of law. Can be either a victim in a criminal case or a plaintiff in a civil case.","nc","EntityType","nc:EntityType",,,
"j","CaseJudge","j:CaseJudge",1,0,,,,"A judicial official assigned to a case.","j","CaseOfficialType","j:CaseOfficialType",,,
"j","CaseJuror","j:CaseJuror",1,0,,,,"An empanelled juror or an alternate juror.","j","JurorType","j:JurorType",,,
"j","CaseLineageCase","j:CaseLineageCase",1,0,,,,"A description of a case at a previous stage.","nc","CaseType","nc:CaseType",,,
"j","CaseOfficial","j:CaseOfficial",1,0,,,,"Details about a justice official&apos;s involvement in a court case.","j","CaseOfficialType","j:CaseOfficialType",,,
"j","CaseOfficialCaseIdentification","j:CaseOfficialCaseIdentification",1,0,,,,"A unique identifier a justice official uses to identify a case.","nc","IdentificationType","nc:IdentificationType",,,
"j","CaseOfficialCaseStatusText","j:CaseOfficialCaseStatusText",1,0,,,,"A status of a justice official&apos;s case.","nc","TextType","nc:TextType",,,
"j","CaseOfficialEndDate","j:CaseOfficialEndDate",1,0,,,,"A date a justice official left a case or a date a case ended.","nc","DateType","nc:DateType",,,
"j","CaseOfficialRoleDescriptionText","j:CaseOfficialRoleDescriptionText",1,0,,,,"A description of the role a justice official played in a court case.","nc","TextType","nc:TextType",,,
"j","CaseOfficialRoleText","j:CaseOfficialRoleText",1,0,,,,"A role a justice official played in a court case.","nc","TextType","nc:TextType",,,
"j","CaseOfficialStartDate","j:CaseOfficialStartDate",1,0,,,,"A date a justice official became involved in a case.","nc","DateType","nc:DateType",,,
"j","CaseOfficialTerminationIndicator","j:CaseOfficialTerminationIndicator",1,0,,,,"True if a justice official left a case before its conclusion, either by choice or for official reasons; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","CaseOfficialTerminationReasonText","j:CaseOfficialTerminationReasonText",1,0,,,,"A reason a justice official left a case before its conclusion.","nc","TextType","nc:TextType",,,
"j","CaseOriginalCourt","j:CaseOriginalCourt",1,0,,,,"A court that originally heard or tried a case before it was transferred or appealed.","j","CourtType","j:CourtType",,,
"j","CaseOtherEntity","j:CaseOtherEntity",1,0,"","","","A miscellaneous entity involved in a court case.","nc","EntityType","nc:EntityType",,,
"j","CaseOtherIdentification","j:CaseOtherIdentification",1,0,,,,"A miscellaneous identifier for a case.","nc","IdentificationType","nc:IdentificationType",,,
"j","CaseOtherOfficial","j:CaseOtherOfficial",1,0,,,,"A miscellaneous person or organization involved in a court case.","j","CaseOfficialType","j:CaseOfficialType",,,
"j","CasePendingCourtEvent","j:CasePendingCourtEvent",1,0,,,,"A court event or activity that is postponed or pending.","j","CourtEventType","j:CourtEventType",,,
"j","CaseProceedingCategoryText","j:CaseProceedingCategoryText",1,0,"","hearing, trial, arraignment","","A kind of case proceeding.","nc","TextType","nc:TextType",,,
"j","CaseProsecutionAttorney","j:CaseProsecutionAttorney",1,0,,,,"An attorney who prosecutes a case.","j","CaseOfficialType","j:CaseOfficialType",,,
"j","CaseProtectionOrderIndicator","j:CaseProtectionOrderIndicator",1,0,,,,"True if a Domestic Violence Protection Order or Antiharassment Order is filed with the Judgment and Sentence; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"nc","CaseResolutionText","nc:CaseResolutionText",1,0,,,,"A result of a case.","nc","TextType","nc:TextType",,,
"j","CaseRespondentAttorney","j:CaseRespondentAttorney",1,0,,,,"The attorney in a court case representing the party that is required to answer a petition for a court order or writ requiring the respondent to take some action, halt an activity or obey a courts direction. In such matters the moving party (the one filing the petition) is often called the &quot;petitioner.&quot; Thus, the respondent is equivalent to a defendant in a lawsuit. On an appeal, the party who must respond to an appeal by the losing party in the trial court (called &quot;appellant&quot;) in the appeals court. The accused in a domestic violence case or civil action; a person responding to a Request or Petition for Protection filed by a petitioner.","j","CaseOfficialType","j:CaseOfficialType",,,
"j","CaseRespondentParty","j:CaseRespondentParty",1,0,,,,"An entity in a court case that is required to answer a petition for a court order or writ requiring the respondent to take some action, halt an activity or obey a courts direction. In such matters the moving party (the one filing the petition) is usually called the petitioner. Thus, the respondent is equivalent to a defendant in a lawsuit. On an appeal, the party who must respond to an appeal by the losing party in the trial court (called appellant) in the appeals court. The accused in a domestic violence case or civil action; a person responding to a Request or Petition for Protection filed by a petitioner.","nc","EntityType","nc:EntityType",,,
"j","CaseRestrictionDate","j:CaseRestrictionDate",1,0,,,,"A date a restriction is placed on a person by a court order.","nc","DateType","nc:DateType",,,
"j","CaseRestrictionText","j:CaseRestrictionText",1,0,"","a restraining order","","A restriction imposed upon a party.","nc","TextType","nc:TextType",,,
"j","CaseSecurityText","j:CaseSecurityText",1,0,,,,"A level of case security required from low to high","nc","TextType","nc:TextType",,,
"j","CaseSeverityText","j:CaseSeverityText",1,0,"","felony, misdemeanor, infraction","","A severity of a case.","nc","TextType","nc:TextType",,,
"nc","CaseSubCategoryText","nc:CaseSubCategoryText",1,0,,"employment (to further classify a civil case), homicide (to further classify a felony case)",,"A more specific classification of a kind of case.","niem-xsd","string","niem-xsd:string",,,
"j","CaseTerminationCategoryText","j:CaseTerminationCategoryText",1,0,"","","","A kind of termination for a case.","nc","TextType","nc:TextType",,,
"j","CaseTerminationStageText","j:CaseTerminationStageText",1,0,,,,"A stage of termination for a case.","nc","TextType","nc:TextType",,,
"nc","CaseTitleText","nc:CaseTitleText",1,0,,,,"An official name of a case.","nc","TextType","nc:TextType",,,
"nc","CaseTrackingID","nc:CaseTrackingID",1,0,,,,"An identifier used to track a case.","niem-xsd","string","niem-xsd:string",,,
"j","CaseTrial","j:CaseTrial",1,0,"","","","A kind of hearing during which the final disposition of a case is determined.","j","CourtEventType","j:CourtEventType",,,
"j","CaseVerdictGivenIndicator","j:CaseVerdictGivenIndicator",1,0,,,,"True if a verdict is given by judge or jury; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","CaseVictimNotProsecutingIndicator","j:CaseVictimNotProsecutingIndicator",1,0,,,,"True if a victim is not or was not willing to prosecute; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"j","CaseWitness","j:CaseWitness",1,0,,,,"The person/entity who has information relating to the activity or who testifies in court.","j","WitnessType","j:WitnessType",,,
"nc","CaseYearDate","nc:CaseYearDate",1,0,,,,"A year a case is opened.","niem-xsd","gYear","niem-xsd:gYear",,,
"em","CategoryInformation","em:CategoryInformation",1,0,"","","","The resource kind as defined by either a Keyword structure or a validatable schema","em","ValueType","em:ValueType",,,
"geo","CategoryObservation","geo:CategoryObservation",1,0,,,,"An Observation, in which the result is a textual value from a controlled vocabulary.  See: Observation.","geo","CategoryObservationType","geo:CategoryObservationType","geo","Geospatial","geo:Geospatial"
"om","CategoryObservation","om:CategoryObservation",1,0,,,,"",,,,,,
"em","CategoryStructure","em:CategoryStructure",1,0,,,,"Uniform Resource Name of a certified list maintained by the Community of Interest (COI) for the value referenced.  Facilitates link to ARMS structured managed list","em","ValueType","em:ValueType",,,
"nc","CaveatText","nc:CaveatText",1,0,,,,"A warning or caution.","nc","TextType","nc:TextType",,,
"intel","CBEFF","intel:CBEFF",1,0,,,,"A data format [not defined by the ICMWG] for biometric data.","nc","TextType","nc:TextType",,,
"ansi-nist","CBEFFCategoryCode","ansi-nist:CBEFFCategoryCode",1,0,,,,"The type of biometric technology.","ansi-nist","BTYCodeType","ansi-nist:BTYCodeType",,,
"ansi-nist","CBEFFFormatCategoryIdentification","ansi-nist:CBEFFFormatCategoryIdentification",1,0,,,,"The identifier assigned to the format by the owner.","nc","IdentificationType","nc:IdentificationType",,,
"ansi-nist","CBEFFFormatOwnerIdentification","ansi-nist:CBEFFFormatOwnerIdentification",1,0,,,,"The identifier assigned to the registered owner of the biometric format used in this record.","nc","IdentificationType","nc:IdentificationType",,,
"ansi-nist","CBEFFImage","ansi-nist:CBEFFImage",1,0,,,,"","ansi-nist","CBEFFImageType","ansi-nist:CBEFFImageType","ansi-nist","RecordImage","ansi-nist:RecordImage"
"ansi-nist","CBEFFVersionIdentification","ansi-nist:CBEFFVersionIdentification",1,0,,,,"The version of CBEFF specification that this record conforms to.","nc","IdentificationType","nc:IdentificationType",,,
"em","Certifications","em:Certifications",1,0,,,,"Any value from a discrete managed list, used to specify resource certifications (references to official documentation or other official recognition) in the form: &lt;Certificationskeyword&gt; &lt;valueListUrn&gt;valueListUrn&lt;/valueListURN&gt; &lt;value&gt;value&lt;/value&gt;&lt;/Certificationskeyword&gt;","em","ValueType","em:ValueType",,,
"im","ChainOfCustody","im:ChainOfCustody",1,0,"","","This may include information on which ICE employee took custody of the item, when did the custody take place, and what item is in custody.","The information about the chain of custody of an item or exhibit.","im","ChainOfCustodyType","im:ChainOfCustodyType",,,
"im","ChainOfCustodyDescriptionText","im:ChainOfCustodyDescriptionText",1,0,,,,"A field indicating and describing the chain of custody of an item (exhibit) in relation to which employee took custody, when they took custody, and what they took custody of.","nc","TextType","nc:TextType",,,
