"PropertyNamespacePrefix","PropertyName","QualifiedProperty","IsElement","IsAbstract","Keywords","ExampleContent","UsageInfo","Definition","TypeNamespacePrefix","TypeName","QualifiedType","SubstitutionGroupPropertyNamespacePrefix","SubstitutionGroupPropertyName","SubstitutionGroupQualifiedProperty"
"c","AssessmentPerson","c:AssessmentPerson",1,0,,,,"A person required to undergo an assessment.","c","PersonType","c:PersonType",,,
"c","AssessmentProgram","c:AssessmentProgram",1,0,,,,"A program a subject attends in which an assessment is made.","c","ProgramType","c:ProgramType",,,
"c","AssessmentRecommendationText","c:AssessmentRecommendationText",1,0,,,,"A recommendation or result of the an assessment.","u","TextType","u:TextType",,,
"c","AssessmentReferral","c:AssessmentReferral",1,0,,,,"An order or direction from a person or organization to a subject to undergo an assessment.","c","ReferralType","c:ReferralType",,,
"c","AssessmentScoreText","c:AssessmentScoreText",1,0,,,,"An evaluation score of an assessment.","u","TextType","u:TextType",,,
"c","AssessmentSupervisor","c:AssessmentSupervisor",1,1,,,,"A supervising entity that reviews the way an assessment is carried out.",,,,,,
"c","AssessmentSupervisorOrganization","c:AssessmentSupervisorOrganization",1,0,,,,"A supervising entity that reviews the way an assessment is carried out.","c","OrganizationType","c:OrganizationType","c","AssessmentSupervisor","c:AssessmentSupervisor"
"c","AssessmentSupervisorPerson","c:AssessmentSupervisorPerson",1,0,,,,"A supervising entity that reviews the way an assessment is carried out.","c","PersonType","c:PersonType","c","AssessmentSupervisor","c:AssessmentSupervisor"
"ip","Asset","ip:Asset",1,0,,,,"An Asset","ip","AssetType","ip:AssetType",,,
"ip","AssetName","ip:AssetName",1,0,,,,"","u","TextType","u:TextType",,,
"u","AssociatedOrganization","u:AssociatedOrganization",1,0,,,,"","u","OrganizationType","u:OrganizationType",,,
"u","AssociatedPerson","u:AssociatedPerson",1,0,,,,"","u","PersonType","u:PersonType",,,
"u","Association","u:Association",1,0,,,,"","u","AssociationType","u:AssociationType",,,
"u","AssociationBeginDate","u:AssociationBeginDate",1,0,,,,"A data an association began.","u","DateType","u:DateType",,,
"u","AssociationBeginTime","u:AssociationBeginTime",1,0,,,,"The time an association began.","niem-xsd","time","niem-xsd:time",,,
"c","AssociationCategoryText","c:AssociationCategoryText",1,0,,,,"","u","TextType","u:TextType",,,
"u","AssociationEndDate","u:AssociationEndDate",1,0,,,,"A date an association ended.","u","DateType","u:DateType",,,
"u","AssociationEndTime","u:AssociationEndTime",1,0,,,,"The time an association ended.","niem-xsd","time","niem-xsd:time",,,
"c","AssociationIsAffiliationIndicator","c:AssociationIsAffiliationIndicator",1,0,,,,"True if the association between entities is an affiliation association; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"c","AssociationIsMembershipIndicator","c:AssociationIsMembershipIndicator",1,0,,,,"True if the association between entities is a membership association; false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"c","AssociationRoleText","c:AssociationRoleText",1,0,,,,"","u","TextType","u:TextType",,,
"j","Attorney","j:Attorney",1,0,,,,"A person admitted to practice law in his or her respective state and authorized to perform both civil and criminal legal functions for clients. May include, but not limited to: Prosecuting attorney, public defender, attorney general, defense attorney.","j","JudicialOfficialType","j:JudicialOfficialType",,,
"im","AttorneyRequestIndicator","im:AttorneyRequestIndicator",1,0,,,,"A flag indicating whether the alien exercised his or her right to request for counsel.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","AttorneyRightsIndicator","im:AttorneyRightsIndicator",1,0,,,,"A flag indicating whether the alien was informed of his or her right to be represented by counsel.","niem-xsd","boolean","niem-xsd:boolean",,,
"intel","AuthenticatedIdentity","intel:AuthenticatedIdentity",1,0,,,,"An identity that has been verified by some authority.","intel","PersonType","intel:PersonType",,,
"intel","AuthenticCodeText","intel:AuthenticCodeText",1,0,,,,"Of undisputed origin or veracity; genuine.","u","TextType","u:TextType",,,
"c","AuthorityFigureAssociation","c:AuthorityFigureAssociation",1,0,,,,"An association between a person with a trusted position of authority over a person.","c","AuthorityFigureAssociationType","c:AuthorityFigureAssociationType",,,
"im","Authorization","im:Authorization",1,0,,,,"","im","AuthorizationType","im:AuthorizationType",,,
"im","AuthorizationDescriptionText","im:AuthorizationDescriptionText",1,0,,,,"A field describing an authorization.","u","TextType","u:TextType",,,
"im","AuthorizationDropBelowFullTimeCodeText","im:AuthorizationDropBelowFullTimeCodeText",1,0,,,,"A code indicating the reason a student has dropped below full time status.","u","TextType","u:TextType",,,
"im","AuthorizationEndDate","im:AuthorizationEndDate",1,0,,,,"The date an authorization expires.","u","DateType","u:DateType",,,
"im","AuthorizationF1Indicator","im:AuthorizationF1Indicator",1,0,,,,"True if the authorization to drop below full time status pertains an academic student (F-1); false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","AuthorizationFullResumptionDate","im:AuthorizationFullResumptionDate",1,0,,,,"The date on which an alien student resumes a full time academic schedule for enrolled program.","u","DateType","u:DateType",,,
"im","AuthorizationID","im:AuthorizationID",1,0,,,,"A number indicating the unique code assigned to an authorization.","u","IDType","u:IDType",,,
"im","AuthorizationM1Indicator","im:AuthorizationM1Indicator",1,0,,,,"True if the authorization to drop below full time status pertains a vocational student (M-1); false otherwise.","niem-xsd","boolean","niem-xsd:boolean",,,
"im","AuthorizationRemarkText","im:AuthorizationRemarkText",1,0,,,,"A field indicating remarks regarding an authorization.","u","TextType","u:TextType",,,
"im","AuthorizationStartDate","im:AuthorizationStartDate",1,0,,,,"The date an authorization begins.","u","DateType","u:DateType",,,
"im","AuthorizationToDropBelowFullTime","im:AuthorizationToDropBelowFullTime",1,0,,,,"The authorization for an alien student to drop below full time status","im","AlienStudentAuthorizationToDropBelowFullTimeType","im:AlienStudentAuthorizationToDropBelowFullTimeType",,,
"em","AvailabilityText","em:AvailabilityText",1,0,,,,"See: http://www.fema.gov/nims/mutual_aid.shtm - Text or code indicating availability of an item","u","TextType","u:TextType",,,
"em","AvailableQuantity","em:AvailableQuantity",1,0,,,,"The number of vacant/available beds to which patients can be immediately transported. ","u","QuantityType","u:QuantityType",,,
"c","BabysitterAssociation","c:BabysitterAssociation",1,0,,,,"An association between a babysitter and babysitee.","c","GuardianAssociationType","c:GuardianAssociationType",,,
"im","BaggageReceiptNumber","im:BaggageReceiptNumber",1,0,,,,"A field indicating the claim slip given to the alien to account for his personal belongings.","u","TextType","u:TextType",,,
"j","Bail","j:Bail",1,0,,,,"Details about a commitment made (and possibly secured by cash or property) to secure the release of a subject being held in custody and suspected of a crime. Bail is designed to provide some kind of guarantee that a subject will reappear to answer the charges in court at some later date.","j","BailType","j:BailType",,,
"j","BailConditionDescriptionText","j:BailConditionDescriptionText",1,0,,,,"A condition that must be met in order for a subject to post bail.","u","TextType","u:TextType",,,
"j","BailHearingDate","j:BailHearingDate",1,0,,,,"A date of a court hearing to determine the bail to be set.","u","DateType","u:DateType",,,
"j","BailPostedAmount","j:BailPostedAmount",1,0,,,,"An amount of bail paid.","u","AmountType","u:AmountType",,,
"j","BailPostedBond","j:BailPostedBond",1,0,,,,"A bond that was posted for bail.","j","BondType","j:BondType",,,
"j","BailPostedDate","j:BailPostedDate",1,0,,,,"A date a subject posts or secures bail.","u","DateType","u:DateType",,,
"j","BailRequirementText","j:BailRequirementText",1,0,,,,"A description of the bail requirement set at a court hearing.","u","TextType","u:TextType",,,
"j","BailRevokedDate","j:BailRevokedDate",1,0,,,,"A date bail is revoked.","u","DateType","u:DateType",,,
"j","BailSetAmount","j:BailSetAmount",1,0,,,,"An amount of bail set for defendant.","u","AmountType","u:AmountType",,,
"j","BailSetAmountText","j:BailSetAmountText",1,0,,,,"An amount of bail set for defendant.","u","TextType","u:TextType",,,
"j","BailSetCourt","j:BailSetCourt",1,0,,,,"A court that assigns a bail to a subject.","j","CourtType","j:CourtType",,,
"j","BailSubject","j:BailSubject",1,0,,,,"A person who is assigned bail.","j","SubjectType","j:SubjectType",,,
"im","BarracksCodeText","im:BarracksCodeText",1,0,,,,"A code indicating the living quarters of the alien who is being detained in a detention facility.","u","TextType","u:TextType",,,
"em","BaselineQuantity","em:BaselineQuantity",1,0,,,,"The maximum (baseline) number of beds in this category","u","QuantityType","u:QuantityType",,,
"em","BedCapacity","em:BedCapacity",1,0,,,,"The number of available beds.","em","BedCapacityType","em:BedCapacityType",,,
"em","BedCategoryCode","em:BedCategoryCode",1,0,,,,"Enumerated list of available Bed Types.","have","BedCategoryCodeType","have:BedCategoryCodeType",,,
"im","BeginDate","im:BeginDate",1,0,,,,"The date on which the association with the address began.","u","DateType","u:DateType",,,
"scr","BeginDate","scr:BeginDate",1,0,,,,"The date on which the DOCUMENT becomes effective.","u","DateType","u:DateType",,,
"scr","BeginSalaryAmount","scr:BeginSalaryAmount",1,0,,,,"The date when the remuneration for PERSON EMPLOYMENT started","u","AmountType","u:AmountType",,,
"scr","BenefitApplication","scr:BenefitApplication",1,0,,,,"A classification of the nature of the BENEFIT APPLICATION ENCOUNTER. ","scr","BenefitApplicationType","scr:BenefitApplicationType",,,
"scr","BenefitApplicationCategoryCode","scr:BenefitApplicationCategoryCode",1,0,,,,"A code that identifies the BENEFIT APPLICATION TYPE. (i.e., Naturalization, Asylum, Permanent Residency, Temporary Worker).","scr","BenefitApplicationCategoryCodeType","scr:BenefitApplicationCategoryCodeType",,,
"scr","BenefitApplicationCategoryDescriptionText","scr:BenefitApplicationCategoryDescriptionText",1,0,,,,"The text that describes the APPLICATION TYPE. (i.e., Naturalization, Asylum, Permanent Residency, Temporary Worker)","u","TextType","u:TextType",,,
"scr","BenefitApplicationEncounter","scr:BenefitApplicationEncounter",1,0,,,,"A PERSON ENCOUNTER involving the processing of a service request.","scr","BenefitApplicationEncounterType","scr:BenefitApplicationEncounterType",,,
"scr","BenefitApplicationStatus","scr:BenefitApplicationStatus",1,0,,,,"","scr","BenefitApplicationStatusType","scr:BenefitApplicationStatusType",,,
"scr","BenefitApplicationStatusCategoryCode","scr:BenefitApplicationStatusCategoryCode",1,0,,,,"A code that identifies the BENEFIT APPLICATION STATUS(i.e., Open, Pending, Closed)","scr","BenefitApplicationStatusCategoryCodeType","scr:BenefitApplicationStatusCategoryCodeType",,,
"scr","BenefitDocument","scr:BenefitDocument",1,0,,,,"A classification of the BENEFIT DOCUMENT","scr","BenefitDocumentType","scr:BenefitDocumentType",,,
"scr","BenefitDocumentCategoryCode","scr:BenefitDocumentCategoryCode",1,0,,,,"A code that identifies the BENEFIT DOCUMENT TYPE (e.g., Travel Document, Employment Authorization, Certificate of Repatriation).","scr","BenefitDocumentCategoryCodeType","scr:BenefitDocumentCategoryCodeType",,,
"scr","BenefitDocumentCategoryDescriptionText","scr:BenefitDocumentCategoryDescriptionText",1,0,,,,"The text that describes the BENEFIT DOCUMENT TYPE (e.g., Travel Document, Employment Authorization, Certificate of Repatriation).","u","TextType","u:TextType",,,
"scr","BenefitDocumentStatus","scr:BenefitDocumentStatus",1,0,,,,"The state of a BENEFIT DOCUMENT","scr","BenefitDocumentStatusType","scr:BenefitDocumentStatusType",,,
"scr","BenefitDocumentStatusCode","scr:BenefitDocumentStatusCode",1,0,,,,"A code that identifies the BENEFIT DOCUMENT STATUS. ","scr","BenefitDocumentStatusCategoryCodeType","scr:BenefitDocumentStatusCategoryCodeType",,,
"c","Binary","c:Binary",1,0,,,,"A digital representation of an object encoded in a binary format.","u","BinaryType","u:BinaryType",,,
"u","Binary","u:Binary",1,0,,,,"A digital representation of an object encoded in a binary format.","u","BinaryType","u:BinaryType",,,
"u","BinaryAvailableAtText","u:BinaryAvailableAtText",1,0,,,,"A location from which a binary is available.","u","TextType","u:TextType",,,
"u","BinaryAvailableIndicator","u:BinaryAvailableIndicator",1,0,,,,"True if a binary is available; false if it is not.","niem-xsd","boolean","niem-xsd:boolean",,,
"u","BinaryBase64Object","u:BinaryBase64Object",1,0,,,,"A binary encoding of data, e.g., a binary encoding of a picture, photo, image, graphic, sound, or video.","niem-xsd","base64Binary","niem-xsd:base64Binary","u","BinaryObject","u:BinaryObject"
"u","BinaryCaptureDate","u:BinaryCaptureDate",1,0,,,,"A date on which the data represented by the binary object is captured, e.g., an image taken or an audio recorded.","u","DateType","u:DateType",,,
"u","BinaryCaptureOrganization","u:BinaryCaptureOrganization",1,0,,,,"An organization which captured or created a binary.","u","OrganizationType","u:OrganizationType",,,
"u","BinaryCapturePerson","u:BinaryCapturePerson",1,0,,,,"A person who captured or created a binary.","u","PersonType","u:PersonType",,,
"u","BinaryCaptureTime","u:BinaryCaptureTime",1,0,,,,"A time at which the data represented by the binary object is captured, e.g., an image taken or an audio recorded.","niem-xsd","time","niem-xsd:time",,,
"u","BinaryCategoryText","u:BinaryCategoryText",1,0,,,,"A type of binary object that is encoded, e.g., mug shot, driver license picture, audio confession.","u","TextType","u:TextType",,,
"u","BinaryDescriptionText","u:BinaryDescriptionText",1,0,,,,"A textual description of a binary object.","u","TextType","u:TextType",,,
"u","BinaryFormatCategoryText","u:BinaryFormatCategoryText",1,0,,,,"A format type of a binary object, e.g., &quot;MIME&quot;.","u","TextType","u:TextType",,,
"u","BinaryFormatText","u:BinaryFormatText",1,0,,,,"A format of a binary object, e.g., &quot;image/jpeg&quot;.","u","TextType","u:TextType",,,
"u","BinaryHexObject","u:BinaryHexObject",1,0,,,,"A binary encoding of data, e.g., a binary encoding of a picture, photo, image, graphic, sound, or video.","niem-xsd","hexBinary","niem-xsd:hexBinary","u","BinaryObject","u:BinaryObject"
"u","BinaryID","u:BinaryID",1,0,,,,"An identifying number or string for the encoded data.","u","IDType","u:IDType",,,
