"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"c","DocumentType","c:DocumentType","c","DocumentApprovedIndicator","c:DocumentApprovedIndicator","0","unbounded",,50
"u","DocumentType","u:DocumentType","u","DocumentFileExtensionText","u:DocumentFileExtensionText","0","unbounded",,50
"c","DocumentType","c:DocumentType","u","DocumentSource","u:DocumentSource","0","unbounded",,51
"u","DocumentType","u:DocumentType","u","DocumentFileName","u:DocumentFileName","0","unbounded",,60
"c","DocumentType","c:DocumentType","u","DocumentSubject","u:DocumentSubject","0","unbounded",,62
"u","DocumentType","u:DocumentType","u","DocumentFormatText","u:DocumentFormatText","0","unbounded",,70
"c","DocumentType","c:DocumentType","c","DocumentCategoryDescriptionText","c:DocumentCategoryDescriptionText","0","unbounded",,70
"c","DocumentType","c:DocumentType","c","DocumentCategoryID","c:DocumentCategoryID","0","unbounded",,80
"u","DocumentType","u:DocumentType","u","CommentText","u:CommentText","0","unbounded",,80
"c","DocumentType","c:DocumentType","c","DocumentCategoryName","c:DocumentCategoryName","0","unbounded",,90
"u","DocumentType","u:DocumentType","u","DocumentKeywordText","u:DocumentKeywordText","0","unbounded",,90
"c","DocumentType","c:DocumentType","c","DocumentContentTableText","c:DocumentContentTableText","0","unbounded",,100
"u","DocumentType","u:DocumentType","u","DocumentLocation","u:DocumentLocation","0","unbounded",,110
"u","DocumentType","u:DocumentType","u","DocumentLocationURI","u:DocumentLocationURI","0","unbounded",,120
"u","DocumentType","u:DocumentType","u","DocumentStatus","u:DocumentStatus","0","unbounded",,140
"c","DocumentType","c:DocumentType","c","DocumentCreationDate","c:DocumentCreationDate","0","unbounded",,150
"u","DocumentType","u:DocumentType","u","DocumentSubjectText","u:DocumentSubjectText","0","unbounded",,160
"c","DocumentType","c:DocumentType","c","DocumentCutDate","c:DocumentCutDate","0","unbounded",,170
"u","DocumentType","u:DocumentType","u","DocumentSummaryText","u:DocumentSummaryText","0","unbounded",,170
"c","DocumentType","c:DocumentType","c","DocumentDispositionAuthorityName","c:DocumentDispositionAuthorityName","0","unbounded",,180
"u","DocumentType","u:DocumentType","u","DocumentTitleText","u:DocumentTitleText","0","unbounded",,180
"c","DocumentType","c:DocumentType","c","DocumentDispositionInstructionText","c:DocumentDispositionInstructionText","0","unbounded",,190
"u","DocumentType","u:DocumentType","u","DocumentCategoryText","u:DocumentCategoryText","0","unbounded",,190
"c","DocumentType","c:DocumentType","c","DocumentDisputedIndicator","c:DocumentDisputedIndicator","0","unbounded",,200
"c","DocumentType","c:DocumentType","c","DocumentDisputedReasonCodeText","c:DocumentDisputedReasonCodeText","0","unbounded",,210
"c","DocumentType","c:DocumentType","c","DocumentDisputedReasonText","c:DocumentDisputedReasonText","0","unbounded",,220
"c","DocumentType","c:DocumentType","c","DocumentEffectiveDate","c:DocumentEffectiveDate","0","unbounded",,230
"c","DocumentType","c:DocumentType","c","DocumentEnteredBy","c:DocumentEnteredBy","0","unbounded",,240
"c","DocumentType","c:DocumentType","c","DocumentExpirationDate","c:DocumentExpirationDate","0","unbounded",,250
"c","DocumentType","c:DocumentType","c","DocumentFileControlID","c:DocumentFileControlID","0","unbounded",,260
"c","DocumentType","c:DocumentType","c","DocumentFiledDate","c:DocumentFiledDate","0","unbounded",,270
"c","DocumentType","c:DocumentType","c","DocumentGroupID","c:DocumentGroupID","0","unbounded",,290
"c","DocumentType","c:DocumentType","c","DocumentIntelligenceCategoryCode","c:DocumentIntelligenceCategoryCode","0","unbounded",,300
"c","DocumentType","c:DocumentType","c","DocumentLastModifiedDate","c:DocumentLastModifiedDate","0","unbounded",,310
"c","DocumentType","c:DocumentType","c","DocumentManagementCyclePeriodText","c:DocumentManagementCyclePeriodText","0","unbounded",,320
"c","DocumentType","c:DocumentType","c","DocumentMediaCategoryText","c:DocumentMediaCategoryText","0","unbounded",,330
"c","DocumentType","c:DocumentType","c","DocumentMediumText","c:DocumentMediumText","0","unbounded",,340
"c","DocumentType","c:DocumentType","c","DocumentOtherAddresseeName","c:DocumentOtherAddresseeName","0","unbounded",,350
"c","DocumentType","c:DocumentType","c","DocumentPermanentRecordIndicator","c:DocumentPermanentRecordIndicator","0","unbounded",,360
"c","DocumentType","c:DocumentType","c","DocumentPostDate","c:DocumentPostDate","0","unbounded",,370
"c","DocumentType","c:DocumentType","c","DocumentPrivacyActIndicator","c:DocumentPrivacyActIndicator","0","unbounded",,380
"c","DocumentType","c:DocumentType","c","DocumentPublicationDate","c:DocumentPublicationDate","0","unbounded",,390
"c","DocumentType","c:DocumentType","c","DocumentReceivedDate","c:DocumentReceivedDate","0","unbounded",,400
"c","DocumentType","c:DocumentType","c","DocumentRelatedResourceText","c:DocumentRelatedResourceText","0","unbounded",,410
"c","DocumentType","c:DocumentType","c","DocumentRelationText","c:DocumentRelationText","0","unbounded",,420
"c","DocumentType","c:DocumentType","c","DocumentRightsText","c:DocumentRightsText","0","unbounded",,430
"c","DocumentType","c:DocumentType","c","DocumentSequenceID","c:DocumentSequenceID","0","unbounded",,440
"c","DocumentType","c:DocumentType","c","DocumentSourceText","c:DocumentSourceText","0","unbounded",,450
"c","DocumentType","c:DocumentType","c","DocumentSubjectCodeText","c:DocumentSubjectCodeText","0","unbounded",,460
"c","DocumentType","c:DocumentType","c","DocumentSupplementalMarkingText","c:DocumentSupplementalMarkingText","0","unbounded",,480
"c","DocumentType","c:DocumentType","c","DocumentVitalIndicator","c:DocumentVitalIndicator","0","unbounded",,490
"c","DocumentType","c:DocumentType","c","MetadataFieldName","c:MetadataFieldName","0","unbounded",,500
"c","DocumentType","c:DocumentType","c","MetadataFieldValueText","c:MetadataFieldValueText","0","unbounded",,510
"c","DocumentType","c:DocumentType","c","SecurityClassificationCurrent","c:SecurityClassificationCurrent","0","unbounded",,520
"c","DocumentType","c:DocumentType","c","SecurityClassificationDowngrade","c:SecurityClassificationDowngrade","0","unbounded",,530
"c","DocumentType","c:DocumentType","c","SecurityClassificationInitial","c:SecurityClassificationInitial","0","unbounded",,540
"c","DocumentType","c:DocumentType","c","SecurityClassificationUpgrade","c:SecurityClassificationUpgrade","0","unbounded",,550
"c","DocumentType","c:DocumentType","c","SecurityControlText","c:SecurityControlText","0","unbounded",,560
"c","DocumentType","c:DocumentType","c","SecurityDeclassification","c:SecurityDeclassification","0","unbounded",,570
"c","DocumentType","c:DocumentType","c","SecurityDisseminationText","c:SecurityDisseminationText","0","unbounded",,580
"c","DocumentType","c:DocumentType","c","SecurityFGI","c:SecurityFGI","0","unbounded",,600
"c","DocumentType","c:DocumentType","c","SecurityForeignReleasabilityText","c:SecurityForeignReleasabilityText","0","unbounded",,610
"c","DocumentType","c:DocumentType","c","SecurityLevel","c:SecurityLevel","0","unbounded",,630
"c","DocumentType","c:DocumentType","c","SecurityNonICMarkingsText","c:SecurityNonICMarkingsText","0","unbounded",,640
"scr","DocumentType","scr:DocumentType","scr","DocumentAugmentation","scr:DocumentAugmentation","0","unbounded",,1340
"c","DomesticPartnershipAssociationType","c:DomesticPartnershipAssociationType","c","PersonPartner","c:PersonPartner","0","unbounded",,80
"j","DriverAuthorizationType","j:DriverAuthorizationType","j","DriverAuthorizationID","j:DriverAuthorizationID","0","unbounded",,10
"j","DriverAuthorizationType","j:DriverAuthorizationType","j","DriverAuthorizationEndorsement","j:DriverAuthorizationEndorsement","0","unbounded",,20
"j","DriverAuthorizationType","j:DriverAuthorizationType","j","DriverAuthorizationExpirationDate","j:DriverAuthorizationExpirationDate","0","unbounded",,40
"j","DriverAuthorizationType","j:DriverAuthorizationType","j","DriverAuthorizationIssueDate","j:DriverAuthorizationIssueDate","0","unbounded",,50
"j","DriverAuthorizationType","j:DriverAuthorizationType","j","DriverAuthorizationPerson","j:DriverAuthorizationPerson","0","unbounded",,60
"j","DriverAuthorizationType","j:DriverAuthorizationType","j","DriverAuthorizationRestriction","j:DriverAuthorizationRestriction","0","unbounded",,70
"j","DriverConvictionType","j:DriverConvictionType","j","DriverConvictionCitation","j:DriverConvictionCitation","0","unbounded",,10
"j","DriverConvictionType","j:DriverConvictionType","j","DriverConvictionCMV","j:DriverConvictionCMV","0","unbounded",,20
"j","DriverConvictionType","j:DriverConvictionType","j","DriverConvictionHazMat","j:DriverConvictionHazMat","0","unbounded",,40
"j","DriverConvictionType","j:DriverConvictionType","j","DriverConvictionOffense","j:DriverConvictionOffense","0","unbounded",,60
"j","DriverConvictionType","j:DriverConvictionType","j","DriverConvictionOffenseDescriptionText","j:DriverConvictionOffenseDescriptionText","0","unbounded",,70
"j","DriverHistorySummaryType","j:DriverHistorySummaryType","j","DriverHistoryAccidentQuantity","j:DriverHistoryAccidentQuantity","0","unbounded",,10
"j","DriverHistorySummaryType","j:DriverHistorySummaryType","j","DriverHistoryConvictionQuantity","j:DriverHistoryConvictionQuantity","0","unbounded",,20
"j","DriverHistorySummaryType","j:DriverHistorySummaryType","j","DriverHistoryWithdrawalQuantity","j:DriverHistoryWithdrawalQuantity","0","unbounded",,30
"j","DriverLicenseAssociationType","j:DriverLicenseAssociationType","u","Person","u:Person","0","unbounded",,240
"j","DriverLicenseAssociationType","j:DriverLicenseAssociationType","j","DriverLicense","j:DriverLicense","0","unbounded",,250
"j","DriverLicensePermitType","j:DriverLicensePermitType","j","DriverLicensePermitClassificationText","j:DriverLicensePermitClassificationText","0","unbounded",,10
"j","DriverLicensePermitType","j:DriverLicensePermitType","j","DriverLicensePermitStatus","j:DriverLicensePermitStatus","0","unbounded",,20
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicenseCommercialClass","j:DriverLicenseCommercialClass","0","unbounded",,10
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicenseCommercialStatus","j:DriverLicenseCommercialStatus","0","unbounded",,30
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicenseConviction","j:DriverLicenseConviction","0","unbounded",,50
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicenseIssuedPerson","j:DriverLicenseIssuedPerson","0","unbounded",,60
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicenseNonCommercialClassText","j:DriverLicenseNonCommercialClassText","0","unbounded",,70
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicenseNonCommercialStatus","j:DriverLicenseNonCommercialStatus","0","unbounded",,80
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicensePermit","j:DriverLicensePermit","0","unbounded",,100
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicensePermitQuantity","j:DriverLicensePermitQuantity","0","unbounded",,110
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicenseWithdrawal","j:DriverLicenseWithdrawal","0","unbounded",,120
"j","DriverLicenseType","j:DriverLicenseType","j","DriverLicenseWithdrawalPendingIndicator","j:DriverLicenseWithdrawalPendingIndicator","0","unbounded",,130
"j","DriverLicenseType","j:DriverLicenseType","j","DrivingIncident","j:DrivingIncident","0","unbounded",,140
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicense","j:DriverLicense","0","unbounded",,10
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalAction","j:DriverLicenseWithdrawalAction","0","unbounded",,20
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalBasis","j:DriverLicenseWithdrawalBasis","0","unbounded",,40
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalValue","j:DriverLicenseWithdrawalValue","0","unbounded",,60
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalDueProcessStatus","j:DriverLicenseWithdrawalDueProcessStatus","0","unbounded",,70
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalEffectiveDate","j:DriverLicenseWithdrawalEffectiveDate","0","unbounded",,90
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalEligibilityCode","j:DriverLicenseWithdrawalEligibilityCode","0","unbounded",,100
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalEligibilityDate","j:DriverLicenseWithdrawalEligibilityDate","0","unbounded",,110
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalExtent","j:DriverLicenseWithdrawalExtent","0","unbounded",,120
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalIssuingAuthorityText","j:DriverLicenseWithdrawalIssuingAuthorityText","0","unbounded",,150
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalLocatorReferenceID","j:DriverLicenseWithdrawalLocatorReferenceID","0","unbounded",,160
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalReasonReferenceCodeText","j:DriverLicenseWithdrawalReasonReferenceCodeText","0","unbounded",,170
"j","DriverLicenseWithdrawalType","j:DriverLicenseWithdrawalType","j","DriverLicenseWithdrawalReinstatementDate","j:DriverLicenseWithdrawalReinstatementDate","0","unbounded",,180
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingAccidentSeverity","j:DrivingAccidentSeverity","0","unbounded",,10
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentCMV","j:DrivingIncidentCMV","0","unbounded",,30
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentRecordedSpeed","j:DrivingIncidentRecordedSpeed","0","unbounded",,32
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentCollisionIndicator","j:DrivingIncidentCollisionIndicator","0","unbounded",,50
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentDriverOwnershipIndicator","j:DrivingIncidentDriverOwnershipIndicator","0","unbounded",,60
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentFemalePassengerQuantityText","j:DrivingIncidentFemalePassengerQuantityText","0","unbounded",,70
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentHazMat","j:DrivingIncidentHazMat","0","unbounded",,80
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentJurisdiction","j:DrivingIncidentJurisdiction","0","unbounded",,100
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentLaserDetectionIndicator","j:DrivingIncidentLaserDetectionIndicator","0","unbounded",,110
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentLegalSpeedRate","j:DrivingIncidentLegalSpeedRate","0","unbounded",,120
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentLocatorReferenceID","j:DrivingIncidentLocatorReferenceID","0","unbounded",,130
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentMalePassengerQuantityText","j:DrivingIncidentMalePassengerQuantityText","0","unbounded",,140
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentMobilePhoneIndicator","j:DrivingIncidentMobilePhoneIndicator","0","unbounded",,150
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentPassenger","j:DrivingIncidentPassenger","0","unbounded",,160
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentPassengerDescriptionText","j:DrivingIncidentPassengerDescriptionText","0","unbounded",,170
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentPassengerQuantityText","j:DrivingIncidentPassengerQuantityText","0","unbounded",,180
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentRadarDetectionIndicator","j:DrivingIncidentRadarDetectionIndicator","0","unbounded",,190
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentRoadDescriptionText","j:DrivingIncidentRoadDescriptionText","0","unbounded",,210
"j","DrivingIncidentType","j:DrivingIncidentType","j","DrivingIncidentRoadCategoryText","j:DrivingIncidentRoadCategoryText","0","unbounded",,220
